user_id,company_name,signup_date,plan,monthly_fee,customer_status,last_login,total_revenue_generated,ticket_id,issue_type,priority,submission_date,resolution_date,ticket_status,feedback_score,ticket_resolution_time
1793,Pratt Inc,2024-04-17,Enterprise,199,Canceled,2025-01-09,2189,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1794,"Bryan, Marshall and Thomas",2023-03-13,Professional,97,Canceled,2024-10-15,970,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1795,Phillips and Sons,2023-06-15,Starter,47,Active,2023-12-09,846,972,Feature Request,Medium,2024-07-10,2024-07-29,In Progress,0.0,19.0
1796,Olson-Barker,2023-10-16,Enterprise,199,Canceled,2024-03-22,995,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1797,"Yoder, Nunez and Park",2025-01-06,Enterprise,199,Active,2025-01-13,1990,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1798,Coleman-Drake,2023-06-15,Enterprise,199,Active,2024-12-25,2985,910,Billing Query,High,2024-03-21,2024-04-14,In Progress,0.0,24.0
1799,Kelly-Simon,2024-02-15,Enterprise,199,Canceled,2024-03-19,398,58,Other,Medium,2024-02-22,2024-02-27,In Progress,0.0,5.0
1800,Daniels Ltd,2024-06-26,Enterprise,199,Active,2024-09-09,3980,408,Other,High,2024-07-10,,Open,0.0,0.0
1801,Wood Inc,2023-08-19,Starter,47,Canceled,2024-11-01,282,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1802,"Myers, Brown and Walters",2024-02-26,Professional,97,Active,2024-11-17,485,290,Feature Request,Low,2024-03-23,2024-04-11,In Progress,0.0,19.0
1803,"Romero, Hill and Morris",2024-06-14,Professional,97,Canceled,2024-12-06,1164,588,Technical Issue,Medium,2024-07-19,,Open,0.0,0.0
1804,"Houston, Mendoza and Dunlap",2023-02-14,Professional,97,Active,2024-09-05,97,375,Other,High,2024-09-10,2024-10-08,In Progress,0.0,28.0
1804,"Houston, Mendoza and Dunlap",2023-02-14,Professional,97,Active,2024-09-05,97,747,Technical Issue,High,2024-03-17,2024-04-15,Resolved,1.0,29.0
1805,"Ward, Holt and Cunningham",2023-11-02,Starter,47,Canceled,2024-07-14,282,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1806,"Mcmahon, Gilmore and Harris",2024-09-11,Professional,97,Canceled,2024-10-17,679,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1807,Hall-Rodriguez,2024-07-20,Starter,47,Canceled,2024-08-15,376,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1808,"Miller, Sandoval and Lopez",2025-01-02,Starter,47,Canceled,2025-01-29,282,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1809,Lam-Watson,2024-05-13,Starter,47,Active,2024-09-22,846,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1810,Dawson Group,2023-04-06,Professional,97,Active,2024-06-12,388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1811,Jones Ltd,2023-03-23,Starter,47,Active,2024-02-15,329,39,Billing Query,Low,2024-12-28,,Open,0.0,0.0
1812,Graham-Peterson,2024-08-24,Enterprise,199,Canceled,2025-01-21,796,156,Technical Issue,High,2024-07-20,2024-07-21,Resolved,5.0,1.0
1812,Graham-Peterson,2024-08-24,Enterprise,199,Canceled,2025-01-21,796,240,Billing Query,Low,2024-10-11,2024-10-16,Resolved,5.0,5.0
1813,Clark Inc,2024-01-28,Enterprise,199,Canceled,2025-01-04,1194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1814,Howard-Williams,2024-12-06,Professional,97,Canceled,2024-12-28,388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1815,Sweeney-Lewis,2024-12-18,Enterprise,199,Canceled,2025-02-01,398,841,Other,Low,2025-01-02,2025-01-12,Resolved,5.0,10.0
1816,Brown-Wilson,2023-02-14,Enterprise,199,Active,2023-08-30,4179,903,Other,High,2024-08-09,2024-08-25,In Progress,0.0,16.0
1817,Hill LLC,2023-03-25,Enterprise,199,Canceled,2024-02-18,2388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1818,"Elliott, Wilson and Brown",2024-09-21,Enterprise,199,Canceled,2024-10-29,1990,905,Login Issues,Medium,2024-03-24,2024-04-18,In Progress,0.0,25.0
1819,"Simmons, Warren and Wilson",2024-08-22,Enterprise,199,Canceled,2024-11-29,398,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1820,Young-Mitchell,2024-02-15,Starter,47,Canceled,2024-04-26,423,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1821,Webster-Johnson,2024-07-10,Starter,47,Active,2024-07-30,517,651,Billing Query,Low,2024-11-12,,Open,0.0,0.0
1822,Beard-Zuniga,2023-06-14,Professional,97,Canceled,2023-11-01,194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1823,"Beltran, Mcdowell and Richardson",2025-01-18,Enterprise,199,Canceled,2025-01-29,1990,248,Billing Query,High,2024-02-05,2024-02-06,In Progress,0.0,1.0
1823,"Beltran, Mcdowell and Richardson",2025-01-18,Enterprise,199,Canceled,2025-01-29,1990,257,Login Issues,Low,2024-09-12,2024-10-07,In Progress,0.0,25.0
1823,"Beltran, Mcdowell and Richardson",2025-01-18,Enterprise,199,Canceled,2025-01-29,1990,980,Technical Issue,Medium,2024-08-11,2024-08-27,In Progress,0.0,16.0
1824,Foley-Miller,2025-01-28,Starter,47,Canceled,2025-02-01,470,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1825,Hester PLC,2024-07-19,Enterprise,199,Canceled,2024-10-19,1592,671,Billing Query,High,2024-08-08,2024-08-23,Resolved,3.0,15.0
1826,Mcpherson PLC,2024-11-25,Professional,97,Canceled,2025-01-06,485,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1827,Gilbert-Sanders,2024-09-14,Starter,47,Canceled,2025-01-14,423,493,Other,Low,2024-07-12,,Open,0.0,0.0
1827,Gilbert-Sanders,2024-09-14,Starter,47,Canceled,2025-01-14,423,883,Other,Low,2024-02-19,2024-03-06,In Progress,0.0,16.0
1828,"Wells, Aguirre and Lewis",2024-02-25,Starter,47,Active,2024-04-02,282,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1829,Weber Ltd,2024-07-09,Starter,47,Active,2024-09-19,282,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1830,Johnson-Chavez,2024-08-21,Professional,97,Canceled,2024-08-26,388,558,Feature Request,High,2025-01-23,2025-02-11,Resolved,5.0,19.0
1831,"Gilbert, Velasquez and Miller",2024-02-13,Enterprise,199,Canceled,2024-07-20,796,386,Login Issues,Low,2024-02-23,2024-02-24,In Progress,0.0,1.0
1832,Sexton-Elliott,2023-09-29,Starter,47,Active,2023-12-08,470,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1833,Evans-Luna,2024-06-20,Starter,47,Active,2024-10-07,1128,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1834,Barber-Torres,2024-12-05,Starter,47,Active,2025-01-06,517,419,Technical Issue,Medium,2024-11-27,2024-12-19,In Progress,0.0,22.0
1835,"Carter, Bright and Jackson",2024-05-25,Enterprise,199,Canceled,2024-07-12,1990,434,Technical Issue,High,2024-08-20,2024-09-05,In Progress,0.0,16.0
1836,Duran PLC,2023-07-05,Professional,97,Active,2023-09-21,1940,487,Login Issues,Medium,2024-09-09,2024-10-03,In Progress,0.0,24.0
1836,Duran PLC,2023-07-05,Professional,97,Active,2023-09-21,1940,665,Other,Medium,2024-12-13,,Open,0.0,0.0
1837,Mcpherson and Sons,2024-09-04,Starter,47,Active,2024-11-25,893,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1838,Miller-Mitchell,2024-08-01,Enterprise,199,Canceled,2024-11-11,1990,720,Billing Query,High,2025-01-18,2025-02-17,In Progress,0.0,30.0
1838,Miller-Mitchell,2024-08-01,Enterprise,199,Canceled,2024-11-11,1990,844,Login Issues,High,2024-05-04,2024-05-16,In Progress,0.0,12.0
1839,Werner-Benton,2024-04-04,Starter,47,Canceled,2024-08-01,188,370,Other,High,2024-07-31,2024-08-05,In Progress,0.0,5.0
1840,Kelly-Taylor,2023-10-20,Professional,97,Active,2024-01-30,291,824,Billing Query,Low,2024-08-14,2024-08-23,Resolved,3.0,9.0
1841,Richardson-Franklin,2024-05-29,Starter,47,Active,2024-11-23,329,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1842,Lloyd PLC,2023-10-20,Starter,47,Active,2024-10-02,282,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1843,Dawson PLC,2023-09-14,Professional,97,Active,2024-10-09,194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1844,Diaz-Abbott,2024-12-20,Enterprise,199,Canceled,2025-01-09,398,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1845,"Bass, White and Henson",2023-12-07,Enterprise,199,Active,2024-12-15,597,975,Feature Request,Medium,2024-07-11,,Open,0.0,0.0
1846,Carney-Nelson,2023-12-20,Starter,47,Active,2024-10-03,282,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1847,Mcdaniel Inc,2023-08-06,Starter,47,Active,2024-10-25,1034,32,Other,Low,2024-11-21,2024-12-20,In Progress,0.0,29.0
1847,Mcdaniel Inc,2023-08-06,Starter,47,Active,2024-10-25,1034,780,Feature Request,High,2024-10-20,2024-11-09,Resolved,2.0,20.0
1848,"Andrade, Murphy and Beck",2024-06-07,Professional,97,Canceled,2024-11-15,194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1849,Castillo-Jones,2023-03-17,Professional,97,Active,2023-04-24,291,424,Billing Query,Medium,2024-09-15,2024-09-27,Resolved,2.0,12.0
1850,"Fernandez, Lloyd and Cantu",2023-02-26,Enterprise,199,Active,2023-09-09,796,733,Other,High,2024-05-03,2024-05-20,Resolved,5.0,17.0
1851,Weaver-Blevins,2024-10-16,Starter,47,Canceled,2025-01-11,423,329,Other,Medium,2024-12-08,2024-12-30,Resolved,2.0,22.0
1851,Weaver-Blevins,2024-10-16,Starter,47,Canceled,2025-01-11,423,620,Other,High,2024-06-08,,Open,0.0,0.0
1851,Weaver-Blevins,2024-10-16,Starter,47,Canceled,2025-01-11,423,848,Login Issues,Medium,2024-12-09,,Open,0.0,0.0
1852,Villanueva-Garcia,2024-10-11,Enterprise,199,Active,2024-12-18,4179,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1853,Durham-Martinez,2024-07-07,Enterprise,199,Canceled,2025-01-28,597,805,Feature Request,High,2024-11-29,2024-12-23,Resolved,3.0,24.0
1854,"Sandoval, Lynn and Castro",2023-11-05,Starter,47,Active,2024-12-22,846,207,Technical Issue,Medium,2025-01-30,2025-02-12,Resolved,2.0,13.0
1855,Lowe-Cunningham,2023-12-01,Enterprise,199,Active,2024-11-07,2388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1856,Medina LLC,2024-04-26,Starter,47,Active,2024-06-02,235,187,Technical Issue,Medium,2024-02-29,2024-03-04,In Progress,0.0,4.0
1857,Campbell Group,2023-06-24,Starter,47,Canceled,2024-02-27,564,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1858,Anderson-Evans,2024-08-13,Starter,47,Canceled,2025-01-02,564,185,Login Issues,Low,2024-08-09,2024-08-20,In Progress,0.0,11.0
1859,Moore Inc,2024-03-12,Starter,47,Canceled,2024-11-28,423,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1860,Ayala PLC,2023-08-24,Enterprise,199,Active,2024-12-20,3980,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1861,Woods Group,2023-06-25,Professional,97,Canceled,2023-08-10,679,662,Other,High,2024-06-17,,Open,0.0,0.0
1861,Woods Group,2023-06-25,Professional,97,Canceled,2023-08-10,679,762,Login Issues,Low,2024-08-25,2024-09-03,In Progress,0.0,9.0
1862,"May, Perry and Mullins",2024-01-04,Professional,97,Active,2025-01-25,1455,989,Technical Issue,High,2025-01-05,2025-01-15,Resolved,5.0,10.0
1863,Stein Ltd,2023-12-25,Professional,97,Active,2024-02-10,873,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1864,"Myers, Santos and Rice",2024-11-13,Starter,47,Active,2024-11-13,282,202,Feature Request,Low,2024-07-14,2024-08-09,In Progress,0.0,26.0
1865,Schroeder PLC,2024-10-05,Starter,47,Canceled,2025-01-07,329,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1866,Perez-Harris,2024-06-06,Professional,97,Active,2025-01-08,1261,573,Technical Issue,Medium,2024-06-26,2024-07-16,In Progress,0.0,20.0
1867,Alvarez Ltd,2023-12-16,Starter,47,Canceled,2023-12-25,329,504,Billing Query,Medium,2024-07-10,2024-07-13,Resolved,5.0,3.0
1868,Sanders PLC,2024-11-19,Professional,97,Canceled,2024-11-22,1067,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1869,Richardson Group,2023-06-04,Professional,97,Active,2024-09-27,1455,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1870,"Summers, Smith and Mitchell",2023-06-17,Starter,47,Canceled,2023-09-03,188,685,Technical Issue,High,2024-03-08,2024-03-18,Resolved,5.0,10.0
1871,Tanner Inc,2024-11-15,Professional,97,Canceled,2025-01-08,388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1872,Lopez PLC,2023-02-20,Professional,97,Active,2024-02-19,582,616,Technical Issue,High,2024-03-29,2024-04-01,Resolved,1.0,3.0
1873,Peters Ltd,2023-10-29,Professional,97,Active,2024-01-06,485,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1874,"Watts, Jimenez and Pittman",2023-06-20,Enterprise,199,Active,2023-10-02,3383,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1875,"Carlson, Miller and Hopkins",2023-06-18,Enterprise,199,Active,2024-06-16,3781,626,Feature Request,High,2024-08-23,2024-09-18,Resolved,2.0,26.0
1875,"Carlson, Miller and Hopkins",2023-06-18,Enterprise,199,Active,2024-06-16,3781,984,Technical Issue,Medium,2024-05-10,2024-05-25,In Progress,0.0,15.0
1876,Flowers PLC,2024-06-13,Starter,47,Canceled,2024-08-19,94,28,Login Issues,Low,2024-06-02,,Open,0.0,0.0
1877,Thomas-Jordan,2024-05-25,Enterprise,199,Canceled,2024-09-15,1990,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1878,Cooper PLC,2023-03-22,Starter,47,Canceled,2024-09-16,282,453,Other,High,2024-02-27,2024-03-23,In Progress,0.0,25.0
1879,"Esparza, Stone and Hendrix",2024-07-04,Enterprise,199,Active,2024-11-02,199,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1880,Petty LLC,2024-06-20,Enterprise,199,Canceled,2024-12-16,2189,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1881,Gutierrez Inc,2024-12-22,Starter,47,Canceled,2025-01-29,94,301,Login Issues,Low,2024-06-26,2024-07-23,In Progress,0.0,27.0
1881,Gutierrez Inc,2024-12-22,Starter,47,Canceled,2025-01-29,94,822,Technical Issue,Low,2024-04-16,2024-05-01,In Progress,0.0,15.0
1881,Gutierrez Inc,2024-12-22,Starter,47,Canceled,2025-01-29,94,904,Billing Query,Medium,2024-12-11,2024-12-26,Resolved,3.0,15.0
1882,Hartman Ltd,2024-04-16,Professional,97,Active,2024-05-09,485,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1883,Whitaker PLC,2023-05-26,Professional,97,Active,2023-09-01,873,20,Feature Request,Medium,2024-12-03,2024-12-15,In Progress,0.0,12.0
1883,Whitaker PLC,2023-05-26,Professional,97,Active,2023-09-01,873,381,Feature Request,Medium,2024-12-16,,Open,0.0,0.0
1884,"Gray, Lopez and Harris",2023-11-23,Enterprise,199,Canceled,2024-03-15,597,471,Other,Low,2024-11-15,,Open,0.0,0.0
1885,Schroeder Inc,2025-01-09,Enterprise,199,Canceled,2025-01-31,1592,136,Feature Request,High,2024-07-12,2024-08-04,Resolved,3.0,23.0
1885,Schroeder Inc,2025-01-09,Enterprise,199,Canceled,2025-01-31,1592,209,Other,High,2024-07-05,,Open,0.0,0.0
1885,Schroeder Inc,2025-01-09,Enterprise,199,Canceled,2025-01-31,1592,820,Other,High,2025-01-05,,Open,0.0,0.0
1886,Berg-Figueroa,2024-10-23,Starter,47,Active,2025-02-02,940,30,Login Issues,Low,2024-11-06,2024-11-13,In Progress,0.0,7.0
1887,Mccarthy LLC,2024-08-04,Professional,97,Canceled,2024-08-30,194,182,Other,Low,2024-05-13,2024-05-26,Resolved,1.0,13.0
1887,Mccarthy LLC,2024-08-04,Professional,97,Canceled,2024-08-30,194,711,Feature Request,High,2024-04-25,2024-05-24,Resolved,4.0,29.0
1888,Turner Ltd,2023-03-19,Starter,47,Canceled,2023-09-30,517,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1889,"Stewart, Beck and Johnson",2023-02-05,Starter,47,Active,2024-08-23,987,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1890,Harrison-Lambert,2024-11-22,Enterprise,199,Canceled,2025-01-26,2388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1891,"Short, Rodriguez and Carter",2024-02-21,Enterprise,199,Active,2025-01-29,2189,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1892,Williams LLC,2024-09-23,Enterprise,199,Active,2025-01-17,4179,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1893,Hayes and Sons,2024-09-15,Professional,97,Canceled,2025-01-01,582,337,Login Issues,High,2024-08-19,,Open,0.0,0.0
1894,"Hall, Torres and Roy",2024-07-05,Professional,97,Active,2024-11-10,1649,630,Technical Issue,Low,2024-11-24,,Open,0.0,0.0
1895,"Thomas, Sutton and Munoz",2023-08-19,Starter,47,Active,2024-03-10,940,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1896,"Potts, Taylor and Jones",2024-07-06,Enterprise,199,Active,2024-12-21,1194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1897,Warren-Cox,2023-09-22,Starter,47,Canceled,2024-07-12,47,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1898,"Hanson, Webster and Garcia",2023-08-28,Enterprise,199,Active,2024-01-17,3184,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1899,"Wilson, Harris and Pham",2023-07-22,Professional,97,Active,2024-03-19,97,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1900,Hill-Rogers,2023-04-23,Starter,47,Canceled,2023-10-16,141,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1901,Fischer-Jones,2024-01-04,Starter,47,Canceled,2024-12-11,235,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1902,Thompson Ltd,2023-12-13,Enterprise,199,Active,2024-02-04,199,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1903,Scott-Ramirez,2023-08-25,Starter,47,Active,2023-12-17,987,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1904,"Clark, Bentley and Gonzalez",2024-11-27,Enterprise,199,Canceled,2025-01-09,199,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1905,Perez-Henderson,2023-08-30,Enterprise,199,Active,2023-12-30,4378,227,Technical Issue,Low,2024-12-10,2024-12-26,In Progress,0.0,16.0
1906,Schultz-Gonzalez,2024-10-22,Professional,97,Canceled,2024-11-06,1164,50,Feature Request,Low,2024-11-25,2024-11-30,Resolved,5.0,5.0
1906,Schultz-Gonzalez,2024-10-22,Professional,97,Canceled,2024-11-06,1164,959,Login Issues,High,2024-12-27,2024-12-30,Resolved,3.0,3.0
1907,Watkins-Martinez,2024-07-15,Starter,47,Active,2025-01-28,611,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1908,Phillips-Anderson,2023-10-24,Enterprise,199,Canceled,2024-07-30,1194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1909,Hoover-Lopez,2024-01-03,Starter,47,Canceled,2024-06-14,47,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1910,"Washington, Taylor and Brown",2023-06-18,Professional,97,Active,2023-10-30,679,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1911,"Patel, Moreno and Cabrera",2024-11-05,Starter,47,Active,2024-12-07,376,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1912,Spencer Ltd,2023-03-10,Starter,47,Active,2023-09-03,705,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1913,Huerta Ltd,2024-04-26,Enterprise,199,Active,2024-12-10,4577,709,Billing Query,High,2024-05-01,2024-05-12,In Progress,0.0,11.0
1914,Mills and Sons,2024-03-11,Professional,97,Active,2024-05-15,388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1915,Rivera-Pena,2024-11-06,Enterprise,199,Canceled,2025-01-27,398,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1916,"Vasquez, Best and Santos",2024-06-06,Professional,97,Active,2024-07-17,1649,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1917,Crawford-Ray,2023-02-21,Starter,47,Canceled,2023-06-24,141,940,Other,Medium,2025-01-29,,Open,0.0,0.0
1918,"Cuevas, Singh and Walker",2024-09-25,Professional,97,Active,2024-10-15,1261,120,Feature Request,High,2024-11-14,2024-12-07,Resolved,5.0,23.0
1919,"Mcclure, Gamble and Kaufman",2025-01-30,Professional,97,Active,2025-01-30,1358,951,Technical Issue,Low,2024-05-19,,Open,0.0,0.0
1920,Jones Group,2024-12-10,Starter,47,Active,2025-01-11,705,933,Billing Query,Medium,2024-02-23,2024-03-10,Resolved,4.0,16.0
1921,Fuller PLC,2023-12-20,Starter,47,Active,2024-02-04,188,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1922,Ramirez-Reynolds,2024-05-08,Enterprise,199,Canceled,2024-10-29,2388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1923,Bryan LLC,2024-03-31,Professional,97,Active,2024-12-07,1940,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1924,"Ramos, Young and Potts",2024-10-12,Starter,47,Canceled,2024-12-18,564,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1925,"Torres, West and Vargas",2023-08-08,Starter,47,Active,2024-06-01,282,19,Other,Medium,2024-12-02,2024-12-03,In Progress,0.0,1.0
1926,"Benson, Allen and Nichols",2023-05-15,Enterprise,199,Active,2024-02-13,3781,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1927,"Elliott, Turner and Dominguez",2024-07-11,Professional,97,Canceled,2024-09-08,1164,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
1928,Johnson-Porter,2024-12-30,Enterprise,199,Canceled,2025-01-22,1592,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
